app_missed_delta,app_reporting_nodes,app_rx_delta,app_tx_delta,attacker_node16_radio_tx,binary_run_label,blackhole_attack_enabled_events,blackhole_drop_events,dao_rx_count,dao_tx_count,dio_rx_count,dio_rx_low_rank_nonroot_count,dio_rx_nonroot_count,dio_rx_nonroot_rank_max,dio_rx_nonroot_rank_mean,dio_rx_nonroot_rank_min,dio_rx_nonroot_rank_range,dio_rx_rank_max,dio_rx_rank_mean,dio_rx_rank_min,dio_rx_rank_range,dio_suppression_attack_enabled_events,dio_suppression_events,dio_tx_count,dio_tx_rank_mean,dis_flood_attack_enabled_events,dis_flood_sent_events,dis_rx_count,dis_tx_count,family,grayhole_attack_enabled_events,grayhole_drop_events,increase_rank_advertised_rank_events,increase_rank_attack_enabled_events,mode,no_parent_events,nodes,own_neighbor_count_max,own_neighbor_count_mean,own_rank_max,own_rank_mean,own_rank_min,own_rank_range,own_state_sample_count,parent_found_events,parent_switch_count,parent_switch_to_nonroot_count,parent_switch_to_root_count,post_activation,radio_bytes,radio_interfered_count,radio_tx_count,root_node1_radio_tx,run_id,seed,significant_rank_update_count,sinkhole_advertised_rank_events,sinkhole_attack_enabled_events,state_low_rank_nonroot_pairs,state_low_rank_nonroot_senders,state_nonroot_rank_max,state_nonroot_rank_mean,state_nonroot_rank_min,state_nonroot_rank_range,state_receivers_exposed_low_rank_nonroot,stream_id,stream_sequence,sybil_attack_enabled_events,sybil_sent_dio_events,sybil_spoofed_dio_events,topology_edge_count,topology_max_depth,topology_max_parent_fanout,topology_mean_depth,topology_root_direct_children,topology_unique_parents,unique_dio_receivers,unique_dio_senders,unique_low_rank_nonroot_senders,unique_parent_targets,unique_radio_senders,window_end_s,window_label,window_start_s,wormhole_attack_enabled_events,wormhole_endpoint_radio_events,worst_parent_attack_enabled_events,worst_parent_selection_events
0,3,30,30,369,1,0,0,0,0,3,0,2,384,384.0,384,0,384,298.6667,128,256,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41773,2417,1083,170,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:456789,216,0,30,30,0,0,0,0.0,0,0,1,3,0,0,16,540,1,480,0,0,0,0
0,0,0,0,176,1,0,0,0,1,34,0,30,65535,35179.7,435,65100,65535,31055.9706,128,65407,0,0,9,29298.8889,0,0,2,0,sybil,0,0,0,0,attack,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,26793,1311,591,84,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,469,453.0,435,34,0,sybil:attack:567890,217,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,336,1,0,0,0,0,8,0,7,462,425.2857,384,78,462,388.125,128,334,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,39820,2186,1056,169,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,435,410.0,384,51,0,sybil:attack:567890,218,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,120,0,60,0,0,0,0
0,14,140,140,338,1,0,0,0,0,4,0,4,412,392.25,384,28,412,392.25,384,28,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38794,2142,1053,169,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,412,392.25,384,28,0,sybil:attack:567890,219,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,180,0,120,0,0,0,0
0,4,40,40,344,1,0,0,0,0,3,0,2,384,384.0,384,0,384,298.6667,128,256,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38466,2164,1055,171,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,412,392.25,384,28,0,sybil:attack:567890,220,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,240,0,180,0,0,0,0
0,10,100,100,362,1,0,0,0,0,2,0,2,391,387.5,384,7,391,387.5,384,7,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,42422,2225,1088,170,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:attack:567890,221,1,29,30,0,0,0,0.0,0,0,1,2,0,0,16,300,1,240,0,0,0,0
0,13,130,130,372,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41320,2213,1079,175,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:attack:567890,222,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,360,1,300,0,0,0,0
0,1,10,10,362,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39593,2097,1040,167,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:attack:567890,223,0,30,30,0,0,0,0.0,0,0,1,1,0,0,16,420,1,360,0,0,0,0
0,14,139,140,365,1,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,31,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41177,2168,1069,166,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:attack:567890,224,0,30,31,0,0,0,0.0,0,0,1,1,0,0,16,480,1,420,0,0,0,0
0,3,30,30,382,1,0,0,0,0,3,0,3,384,384.0,384,0,384,384.0,384,0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,42691,2262,1114,175,SYBIL_ATTACK_N16_SEED567890,567890,0,0,0,0,0,384,384.0,384,0,0,sybil:attack:567890,225,0,30,30,0,0,0,0.0,0,0,1,3,0,0,16,540,1,480,0,0,0,0
0,0,0,0,188,0,0,0,0,1,33,0,29,65535,36379.931,456,65079,65535,31985.7576,128,65407,0,0,8,32919.75,0,0,2,0,sybil,0,0,0,0,control,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,27507,1290,623,90,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,500,471.0,456,44,0,sybil:control:123456,226,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,337,0,0,0,0,0,8,0,7,449,414.7143,384,65,449,378.875,128,321,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40249,2128,1069,171,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,449,413.0,384,65,0,sybil:control:123456,227,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,120,0,60,0,0,0,0
0,14,140,140,337,0,0,0,0,0,4,0,4,406,394.25,384,22,406,394.25,384,22,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38768,2088,1046,172,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,406,394.25,384,22,0,sybil:control:123456,228,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,180,0,120,0,0,0,0
0,4,40,40,333,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,37392,2001,1029,168,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,406,394.25,384,22,0,sybil:control:123456,229,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,240,0,180,0,0,0,0
0,10,98,100,332,0,0,0,0,0,4,0,4,386,384.75,384,2,386,384.75,384,2,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38317,2029,1036,167,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,386,384.75,384,2,0,sybil:control:123456,230,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,300,0,240,0,0,0,0
0,13,130,130,337,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37480,2027,1036,169,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,386,384.75,384,2,0,sybil:control:123456,231,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,360,0,300,0,0,0,0
0,1,10,10,343,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38271,2076,1054,173,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,386,384.75,384,2,0,sybil:control:123456,232,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,420,0,360,0,0,0,0
0,14,140,140,338,0,0,0,0,0,2,0,1,384,384.0,384,0,384,256.0,128,256,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38190,2041,1034,169,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,385,384.25,384,1,0,sybil:control:123456,233,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,480,0,420,0,0,0,0
0,3,30,30,335,0,0,0,0,0,3,0,3,384,384.0,384,0,384,384.0,384,0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37739,2042,1030,167,SYBIL_CONTROL_N16_SEED123456,123456,0,0,0,0,0,384,384.0,384,0,0,sybil:control:123456,234,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,540,0,480,0,0,0,0
0,0,0,0,184,0,0,0,0,1,34,0,30,65535,35180.9333,442,65093,65535,31057.0588,128,65407,0,0,8,32917.0,0,0,1,0,sybil,0,0,0,0,control,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,27199,1316,611,88,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,488,463.25,442,46,0,sybil:control:234567,235,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,342,0,0,0,0,0,7,0,7,429,408.1429,384,45,429,408.1429,384,45,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40168,2230,1073,170,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,424,405.75,384,40,0,sybil:control:234567,236,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,120,0,60,0,0,0,0
0,14,140,140,343,0,0,0,0,0,4,0,3,409,394.0,384,25,409,327.5,128,281,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,39625,2230,1072,175,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,409,397.0,384,25,0,sybil:control:234567,237,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,180,0,120,0,0,0,0
0,6,60,60,337,0,0,0,0,0,2,0,1,390,390.0,390,0,390,259.0,128,262,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,37414,2100,1031,171,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,409,398.5,389,20,0,sybil:control:234567,238,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,240,0,180,0,0,0,0
0,8,80,80,338,0,0,0,0,0,3,0,3,388,385.3333,384,4,388,385.3333,384,4,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39279,2194,1058,171,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,390,386.5,384,6,0,sybil:control:234567,239,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,300,0,240,0,0,0,0
0,12,120,120,324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,35775,2030,989,165,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,390,386.5,384,6,0,sybil:control:234567,240,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,360,0,300,0,0,0,0
0,2,20,20,338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38066,2154,1044,169,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,390,386.5,384,6,0,sybil:control:234567,241,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,420,0,360,0,0,0,0
0,14,140,140,340,0,0,0,0,0,4,0,3,394,390.0,384,10,394,324.5,128,266,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38768,2182,1055,174,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,394,388.5,384,10,0,sybil:control:234567,242,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,480,0,420,0,0,0,0
0,6,60,60,347,0,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39226,2195,1073,172,SYBIL_CONTROL_N16_SEED234567,234567,0,0,0,0,0,394,388.5,384,10,0,sybil:control:234567,243,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,540,0,480,0,0,0,0
0,0,0,0,178,0,0,0,0,1,34,0,30,65535,35177.6,437,65098,65535,31054.1176,128,65407,0,0,8,32923.375,0,0,1,0,sybil,0,0,0,0,control,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,26481,1300,596,87,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,479,454.75,437,42,0,sybil:control:345678,244,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,342,0,0,0,0,0,8,0,7,472,419.2857,388,84,472,382.875,128,344,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40361,2250,1074,172,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,429,402.0,388,41,0,sybil:control:345678,245,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,120,0,60,0,0,0,0
0,14,139,140,336,0,0,0,0,0,3,0,3,409,393.3333,384,25,409,393.3333,384,25,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,39044,2212,1054,170,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,409,392.0,384,25,0,sybil:control:345678,246,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,180,0,120,0,0,0,0
0,4,40,40,338,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38894,2266,1050,174,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,409,392.0,384,25,0,sybil:control:345678,247,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,240,0,180,0,0,0,0
0,10,100,100,351,0,0,0,0,0,4,0,4,388,385.0,384,4,388,385.0,384,4,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40173,2267,1087,177,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:control:345678,248,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,300,0,240,0,0,0,0
0,11,110,110,335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37966,2211,1040,169,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:control:345678,249,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,360,0,300,0,0,0,0
0,3,30,30,340,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38020,2171,1048,172,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:control:345678,250,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,420,0,360,0,0,0,0
0,14,140,140,340,0,0,0,0,0,3,0,2,384,384.0,384,0,384,298.6667,128,256,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38334,2170,1045,171,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,384,384.0,384,0,0,sybil:control:345678,251,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,480,0,420,0,0,0,0
0,5,50,50,333,0,0,0,0,0,2,0,2,384,384.0,384,0,384,384.0,384,0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37821,2141,1031,169,SYBIL_CONTROL_N16_SEED345678,345678,0,0,0,0,0,384,384.0,384,0,0,sybil:control:345678,252,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,540,0,480,0,0,0,0
0,0,0,0,162,0,0,0,0,1,32,0,28,65535,37663.6071,465,65070,65535,32971.6562,128,65407,0,0,7,37585.0,0,0,0,0,sybil,0,0,0,0,control,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,24301,1226,537,81,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,482,474.25,465,17,0,sybil:control:456789,253,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,340,0,0,0,0,0,4,0,4,420,404.25,385,35,420,404.25,385,35,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40683,2392,1080,172,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,420,404.25,385,35,0,sybil:control:456789,254,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,120,0,60,0,0,0,0
0,14,140,140,353,0,0,0,0,0,5,0,4,401,394.0,384,17,401,340.8,128,273,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40371,2467,1092,178,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,401,394.0,384,17,0,sybil:control:456789,255,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,180,0,120,0,0,0,0
0,4,40,40,339,0,0,0,0,0,2,0,2,384,384.0,384,0,384,384.0,384,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38137,2348,1043,169,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,401,391.75,384,17,0,sybil:control:456789,256,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,240,0,180,0,0,0,0
0,10,100,100,331,0,0,0,0,0,3,0,2,388,386.5,385,3,388,300.3333,128,260,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37550,2259,1021,166,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,388,385.25,384,4,0,sybil:control:456789,257,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,300,0,240,0,0,0,0
0,10,100,100,340,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38185,2328,1047,169,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,388,385.25,384,4,0,sybil:control:456789,258,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,360,0,300,0,0,0,0
0,4,40,40,336,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37730,2278,1038,173,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,388,385.25,384,4,0,sybil:control:456789,259,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,420,0,360,0,0,0,0
0,14,140,140,339,0,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38526,2336,1049,170,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,388,385.0,384,4,0,sybil:control:456789,260,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,480,0,420,0,0,0,0
0,3,29,30,330,0,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,36825,2255,1014,165,SYBIL_CONTROL_N16_SEED456789,456789,0,0,0,0,0,388,385.0,384,4,0,sybil:control:456789,261,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,540,0,480,0,0,0,0
0,0,0,0,176,0,0,0,0,1,34,0,30,65535,35179.7,435,65100,65535,31055.9706,128,65407,0,0,9,29298.8889,0,0,2,0,sybil,0,0,0,0,control,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,26793,1311,591,84,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,469,453.0,435,34,0,sybil:control:567890,262,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,336,0,0,0,0,0,8,0,7,462,425.2857,384,78,462,388.125,128,334,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,39820,2186,1056,169,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,435,410.0,384,51,0,sybil:control:567890,263,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,120,0,60,0,0,0,0
0,14,140,140,338,0,0,0,0,0,4,0,4,412,392.25,384,28,412,392.25,384,28,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38794,2142,1053,169,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,412,392.25,384,28,0,sybil:control:567890,264,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,180,0,120,0,0,0,0
0,4,40,40,344,0,0,0,0,0,3,0,2,384,384.0,384,0,384,298.6667,128,256,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38466,2164,1055,171,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,412,392.25,384,28,0,sybil:control:567890,265,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,240,0,180,0,0,0,0
0,10,100,100,339,0,0,0,0,0,2,0,2,391,387.5,384,7,391,387.5,384,7,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39484,2180,1069,170,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:control:567890,266,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,300,0,240,0,0,0,0
0,13,130,130,339,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,37680,2129,1040,171,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:control:567890,267,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,360,0,300,0,0,0,0
0,1,10,10,335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,36941,2067,1022,170,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,391,385.75,384,7,0,sybil:control:567890,268,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,420,0,360,0,0,0,0
0,14,140,140,340,0,0,0,0,0,3,0,2,392,388.0,384,8,392,301.3333,128,264,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39293,2165,1065,171,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,392,387.75,384,8,0,sybil:control:567890,269,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,480,0,420,0,0,0,0
0,4,40,40,346,0,0,0,0,0,2,0,2,384,384.0,384,0,384,384.0,384,0,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,control,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,38749,2149,1062,174,SYBIL_CONTROL_N16_SEED567890,567890,0,0,0,0,0,392,386.0,384,8,0,sybil:control:567890,270,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,540,0,480,0,0,0,0
